transaction_id;customer_id;transact_date;revenue
5528064;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-03-27;267
1901145;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-01-05;791
7531527;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-05-25;780
5001760;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-12-22;438
6916167;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-10-13;928
2927624;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-04-03;778
4827623;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-01-10;499
1341890;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-02-21;861
8555103;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-04-03;672
9772686;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-07-24;262
3767596;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-10-18;811
6572531;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-07-10;765
9738928;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-06-15;216
3406127;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-09-14;366
7643802;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-04-24;276
8554596;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-11-03;665
3997750;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-08-07;579
4308161;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-03-20;1007
6119738;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-05-01;861
2078673;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-10-13;814
1785744;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-06-22;691
4472541;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-22;633
9877308;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-02-07;706
5471622;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-09-20;249
4183516;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-07-27;562
4179424;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-03-16;1090
3764226;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-03-06;251
3461958;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-05-01;946
9495125;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-09-27;422
2514945;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-12-27;777
7072725;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-01-26;767
7118451;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-12-01;1121
7683078;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-08-17;902
4117711;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-04-10;514
1729648;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-06-01;724
5308958;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-04-17;746
2451459;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-03-02;389
1470825;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-05-18;297
6493307;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-03-09;250
4568674;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-05-25;316
5216949;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-05-11;776
4953027;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-03-30;1067
6784374;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-08-07;767
9855085;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-02-09;1071
5574508;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-02-09;234
2503569;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-02-23;777
3859566;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-10-19;234
907467;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-29;647
6389657;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-08-10;614
642346;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-01-10;616
1238334;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-10-05;1089
2840899;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-01-19;696
2419209;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-04-20;626
4802834;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-09-13;682
8386521;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-12-27;741
5449151;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-03-13;769
725216;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-04-27;233
5022159;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-07-27;544
6192687;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-03-09;1026
2177292;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-10-06;502
5381017;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-05-04;1010
5862728;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-02-07;957
7782333;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-15;559
7552178;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-03-27;444
921707;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-05-22;278
4100916;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-10-06;332
5271295;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-09-20;790
3373632;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-09-27;987
6334418;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-10-12;182
4524185;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-03-30;1051
3713091;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-07-10;232
8820500;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-04-13;482
6465559;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-12-06;251
6353182;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-06-01;867
5271663;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-02-23;442
413542;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-06-15;370
719091;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-12-07;756
3874952;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-10-04;746
6913158;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-03-02;916
3649909;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-01-12;1012
8327540;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-10-05;855
6286794;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-09-07;407
305991;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-11-03;607
8691976;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-04-10;1055
2255855;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-06-29;1051
5199437;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-29;570
1287254;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-09-06;155
1420182;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-01-26;791
2160147;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-01-03;1010
4284682;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-07-06;643
3080509;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-10-18;991
3911060;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-09-06;655
5924581;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-08-24;941
8293515;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-07-10;376
667890;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-01-17;699
2836273;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-11-10;696
3585572;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-08-10;941
8580935;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-02-09;854
8635254;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-02-02;367
2803977;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-15;511
7243577;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-07-06;913
3373350;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-05-25;445
3720747;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-08-03;1025
827040;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-05-15;985
539454;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-09-20;679
2834087;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-09-21;644
418565;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-04-24;973
1557407;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-12-20;398
9226906;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-02-02;835
5839891;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-06-15;306
8860959;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-03-16;234
2069936;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-07-13;834
2679033;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-10-18;386
7949534;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-01-24;771
640293;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-03-20;834
3816943;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-10-11;950
6456343;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-10-27;879
9292951;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-11-17;647
7691162;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-07-31;112
3903507;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-10-27;664
6763259;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-09-13;860
6242877;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-01-19;445
4977470;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-01-05;851
911384;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-02-14;439
35017;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-04-06;631
9839217;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-09-06;413
5751341;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-07-03;607
4528411;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-01-31;1099
7217845;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-01-17;604
6783388;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-01;216
2291693;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-10-27;369
3049596;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-08;787
1088323;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-09-07;215
8025140;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-02-28;1042
2144539;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-02-28;991
4608791;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-12-29;906
1124346;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-10-12;508
556859;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-01;533
4559444;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-12-13;567
8923004;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-01-24;534
8356431;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-06-08;854
5133627;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-05-08;515
1026477;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-04-03;418
24704;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-09-28;467
5457600;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-08-03;241
4496982;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-12-07;337
6654263;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-03-13;416
8738449;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-09-21;303
5065490;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-12-07;427
1508005;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-08-24;1019
4330122;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-03-23;761
1520401;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-01-17;363
9448112;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-05-18;616
4945246;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-02-16;212
2950993;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-04-17;198
5215748;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-07-13;762
7642001;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-03-02;848
6399637;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-11-17;700
8016526;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-22;704
3549808;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-11-10;1191
1705055;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-09-28;949
7898507;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-02-16;283
4303592;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-09-29;325
2092505;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-08-31;546
1552651;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-12-22;300
7225651;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-12-20;219
3433872;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-12-08;600
6513757;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-08-17;506
1302210;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-09-22;866
108436;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-10-06;947
3845393;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-10-12;1073
9189308;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-15;913
8731283;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2023-11-08;447
5036130;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2021-11-24;743
825263;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2024-05-01;686
2954542;19c43e74a719c43e4b-abff-40fe-9cd8-b8ac258e74a7;2022-09-14;151
9369681;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-03-13;848
106267;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-02-21;536
7912258;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-16;779
2337784;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-01-24;164
7841143;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-11-15;1163
1655298;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-11-22;950
9917697;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-03-22;833
7142923;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-07-19;1199
6829356;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-01-17;579
5413821;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-12-13;370
9939820;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-23;791
9247629;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-09-27;353
9803425;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-30;843
6780506;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-03;611
7722647;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-02-15;899
3423603;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-09-06;926
8310527;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-09;1113
6492364;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-25;1034
6967477;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-23;449
346633;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-23;882
6210877;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-06-28;730
6727668;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-05-10;853
6247682;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-03;885
7456992;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-02-15;1040
596926;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-08-07;186
124077;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-03-08;1029
5843913;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-11;961
96204;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-30;766
1827688;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-05-24;741
8393967;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-06-21;772
4907556;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-23;853
7288319;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-11-29;1164
8501310;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-04-26;887
4616652;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-05-17;374
4646823;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-12-13;862
2064250;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-05-15;785
1371916;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-04-26;266
443777;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-02-21;950
1213386;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-02-21;1044
7640693;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-04;390
5590221;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-03-08;536
1560316;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-03;904
1115219;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-02-08;292
4007325;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-07-26;887
504563;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-02-28;509
7220908;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-06-26;697
4725858;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-05-29;276
1516167;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-01-17;1111
817107;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-10;570
8279356;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-09-06;232
9452939;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-11;1156
3671863;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-11;293
427238;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-05-15;416
6814633;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-11-22;970
383596;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-06-05;942
9434824;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-12-13;530
7023153;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-02-07;927
1108451;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-03-06;394
6877586;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-06-28;1113
1208743;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-05-22;1127
2219617;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-31;669
4806464;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-07-05;402
9231703;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-02-07;692
52961;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-05-22;328
8771779;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-04;562
7755531;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-08-07;830
5098890;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-05-31;243
5298237;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-06-07;343
7381681;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-17;898
248902;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-04-24;621
7393425;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-09-27;219
9893189;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-03;936
4866866;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-02-14;522
4067069;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-03-01;509
5261943;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-05-29;628
3435291;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-07-05;967
1337127;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-09-06;246
6648128;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-05-08;856
5397249;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-02-08;732
3644950;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-03-08;529
9320124;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-06-19;960
8720146;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-05-24;870
3481869;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-18;427
8178411;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-30;357
2547028;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-10;997
7526237;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-04-10;885
2315999;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-03-01;207
5793906;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-09-13;995
7502883;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-09;850
5471735;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-04-17;1226
8027163;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-06-07;275
8169455;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-25;673
1667653;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-03-08;937
5378313;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-01-24;817
8299578;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-23;1003
7084621;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-08-09;238
5244990;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-24;820
2831497;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-04-10;357
8232685;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-18;1232
8488312;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-05-03;933
4128050;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-07-19;886
6157368;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-04;421
4318;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-18;245
5059031;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-05-15;700
4883875;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-06-26;459
6690073;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-17;907
8393654;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-07-12;466
1770766;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-01-03;855
6105642;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-01-17;1021
6115078;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-17;559
8458866;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-04-24;964
8431224;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-07-05;1033
9247189;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-07-19;789
1945372;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-04-24;1235
164454;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-05-17;425
8987928;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-01-03;910
2114990;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-01-10;821
2025478;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-05-17;400
9132293;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-06-19;263
680998;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-06-14;585
557555;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-10;881
2074274;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-04-10;265
7245165;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-04-17;336
5947933;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-11-29;586
5341283;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-02-21;1028
9963040;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2023-10-04;642
4593167;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-02-28;267
8688471;1db0a683311db0a42f-96ae-4202-9435-f613e3f68331;2024-07-10;559
